,label,sentence,con_score,lib_score,prediction
12,Liberal,"The rich countries that are primarily responsible for climate change , led by the U.S. , with Russia and Japan , are to blame for the lack of desperately needed greater ambition .",0.5009472732845964,0.49905272671540357,conservative
13,Liberal,"These people said to us : Well , if you just would do away with Glass-Steagall , if you will just allow financial institutions , commercial banks , investment banks , insurance companies , if you allow them to merge , do away with these walls which Glass-Steagall , since the Great Depression , established , my God , it will be just terrific .",0.0918216847068517,0.9081783152931483,liberal
14,Liberal,Inevitably this forced them to cut some $ 270 billion out of the Medicare budget over a five-year span in order to finance a tax cut of roughly equal size .,0.5445651193227166,0.45543488067728344,conservative
15,Liberal,"Hostility to taxes and open redistribution reflects a moral belief about what makes the country great , one that may fit awkwardly with Bush 's language of compassion and opportunity , but which is openly hostile to a progressive picture of shared economic sacrifice .",0.6155856327679075,0.38441436723209255,conservative
16,Liberal,"I THINK the central idea in Marxism is of course one of contradiction , that the capitalist system is seen in its very foundation as containing a series of contradictions that clash with each other and therefore produce a society always founded on tensions of various sorts .",0.45760911171003604,0.542390888289964,liberal
17,Liberal,"Baucus had played a key role in helping George W. Bush enact tax cuts for the wealthy , and he took pride in his good relations with conservative Republicans , especially Iowa senator Chuck Grassley and Wyoming senator Mike Enzi .",0.004786331252823572,0.9952136687471764,liberal
18,Liberal,"We are not going to let working families who are suffering hard times because , through no fault of their own , they have lost their jobs , we are not going to let them lose their homes or not enable them to feed their families .",0.2979439869253253,0.7020560130746747,liberal
19,Liberal,Johnston shows why lowincome people using the earned income tax credit are far more likely to be audited than rich people using baroque tax shelters .,0.519945472062105,0.48005452793789505,conservative
20,Liberal,"Del Vecchio 's words manifest not merely an ethos of marketing , but politics made argumentative and simplistic ; ideology focused on narcissism and interest ; tele-religion and commercialized revivalism offering shallow solutions to deep problems-all deployed on behalf of a declining global economy unable to sell the poor what they need but laying desperately to sell the prosperous what they do n't need .",0.29044535026432283,0.7095546497356772,liberal
21,Liberal,Medical workers and other scientists should better use the media to confront abuses of science by corporations and governments and to better educate the public regarding the pernicious effects of corporations on public health .,0.24831296986087048,0.7516870301391295,liberal
22,Liberal,"Besides acidification , there are serious effects on fundamental biological productivity , since warming surface layers makes them circulate less with cooler , lower waters , thus increasing ocean `` stratification .",0.5075368637978015,0.49246313620219845,conservative
23,Liberal,"One reason is that the Keynesian intellectual basis for the stimulus is harder to explain than the intuitive ( but wrong ) gut reaction that when times are tight , the government should tighten its belt , too .",0.45358837363780535,0.5464116263621946,liberal
24,Liberal,It is possible to create a high-functioning universal health care system without creating a public insurance option .,0.21389279803725592,0.7861072019627441,liberal
25,Liberal,"The drying up and contamination of freshwater diminishes public wealth , creating investment opportunities for capital , while profits made from selling increasingly scarce water are recorded as contributions to income and riches .",0.07163086848321909,0.9283691315167809,liberal
26,Liberal,"` Yes , we are going to balance the budget in seven years , save the Medicare trust fund , and cut billions of dollars from federal programs , ' the accountants say , but they offer nothing to fulfill the public longing to live in a better nation , one in which compassion and community are at least as important as economic efficiency .",0.5156259669813911,0.48437403301860893,conservative
27,Liberal,"Two brass rings now seem within reach of today 's `` compassionate conservatives '' : ( 1 ) control of the judiciary , which often frustrates the Right by upholding antidiscrimination laws and protecting the separation of church and state , and ( 2 ) capping damage awards in the courtroom through so-called tort reform .",0.9525982568112707,0.047401743188729285,conservative
28,Liberal,"It is our contention that most of the critical environmental problems we have are either caused , or made much worse , by the workings of our economic system .",0.6699869540217727,0.3300130459782273,conservative
29,Liberal,"The crisis demonstrated how wrong their views about the labor market were : the United States , with allegedly the most flexible labor market , performed far worse than countries with stronger labor protections ( like Sweden and Germany ) .40 And the reason is obvious : cuts in wages reduce total demand and deepen the downturn .",0.916102679708443,0.08389732029155701,conservative
30,Liberal,"he revisited the Great Depression , especially the secondary depression that began in 1937 , when Franklin Roosevelt raised taxes and cut spending and the Federal Reserve ( again ) contracted the money supply .",0.9494389518979844,0.05056104810201551,conservative
31,Liberal,"Because what America should be striving for is n't energy independence , but energy security -- that is , access to energy sources that are reliable and reasonably affordable , that can be deployed quickly and easily , yet are also safe and politically and environmentally sustainable .",0.8610295366337437,0.1389704633662563,conservative
32,Liberal,"Rather than cut taxes on the rich in order to generate more financial capital , we need to use those tax revenues instead to improve the productivity of all Americans .",0.1112246694915614,0.8887753305084386,liberal
33,Liberal,But they can take at least some comfort in looking overseas-where one tiny country has managed to build a popular and successful universal health care program based entirely on private insurance .,0.027255737953095993,0.972744262046904,liberal
34,Liberal,"As his job approval ratings dropped in 2005 , White House aides peddled the idea that , rather than being a caretaker president , Bush is a revolutionary leader who suffers low ratings only because he is unafraid to fight for radical ideas like private Social Security accounts or sweeping tax changes .",0.2676752583790567,0.7323247416209433,liberal
35,Liberal,"And because they are so easy to count , arrests have come to outweigh more important but harder-to-quantify variables such as crimes prevented , fights mitigated , or public fears assuaged .",0.1295932679726468,0.8704067320273532,liberal
36,Liberal,"Business lobbies , for example , have learned to support the conservative agenda even when it is irrelevant to their own interests , for they realize that with conservatives in power , they will be fighting over spoils with winners , rather than over recriminations with losers .",0.11940585831994333,0.8805941416800567,liberal
37,Liberal,"Modern research is beginning strongly to suggest that a growing gap between the top and bottom of the income and wealth distributions causes , in and of itself , a host of problems , similar to those we are almost certain are caused by rising unemployment .",0.2952040220150647,0.7047959779849353,liberal
38,Liberal,"That many economists before 1930 developed anti-laissez-faire arguments and supported Progressive causes may surprise those who think that professional economists have almost always favored leaving the market free , or at least did so before Keynes .",0.9481485681459596,0.05185143185404035,conservative
39,Liberal,Committee investigators have established that a violation of corporate duties led to gross abuses of tax laws and other federal regulations .,0.7810918484784517,0.21890815152154827,conservative
40,Liberal,"Workers would have a far better chance of improving their earnings if they were better educated before they entered the workforce , and if education and training were complemented by other labormarket interventions such as higher minimum wages , stronger unions , and a national strategy of creating good jobs .",0.7199088115435652,0.28009118845643477,conservative
41,Liberal,"Even a weak version of the public option had the potential to achieve universal coverage , and a strong version would have attracted millions of middle-class Americans who would have happily dumped their policies containing high deductibles and health exclusions .",0.9564816740595962,0.043518325940403856,conservative
42,Liberal,"Unions need to continue to lead the way in building productive labor-management partnerships that create value and then share the gains , as they have done over the years with progressive employers in health care , communications , manufacturing , utilities , and other industries .",0.11055923817810498,0.889440761821895,liberal
43,Liberal,"Hedge funds are free from the disclosures required of ordinary investment companies , thanks to a loophole that exempts narrowly-held funds that serve very wealthy people , no matter how large the fund or how risky its strategies .",0.44897159808943976,0.5510284019105602,liberal
44,Liberal,"In it , he argues that some of America 's richest people-with the active encouragement of many of our political leaders-have successfully schemed to avoid much or most of the taxes they 're supposed to pay .",0.5274289142020923,0.4725710857979077,conservative
45,Liberal,"In South Korea , once `` one of the most rigid patriarchal societies in the world , '' where women used to be abused for failing to produce a male heir , she tracks a new crop of women , Gold Misses , who are educated , working in prestigious jobs , and decidedly single well into their thirties .",0.9212735032512829,0.07872649674871715,conservative
46,Liberal,"Instead , the Chamber said that the Democrats had created `` uncertainty , '' causing banks to be `` reluctant '' to lend and American corporations afraid to invest .",0.41417124817412165,0.5858287518258783,liberal
47,Liberal,"When the Republican Senate leadership unveiled rules changes to make it effectively impossible for Democrats to block extremist judicial nominees with a filibuster , the Democratic leadership threatened to use parliamentary tactics to shut the place down .",0.440872872982808,0.559127127017192,liberal
48,Liberal,"However , the deduction is an inefficient mechanism for helping low - and middle - income people buy homes because it is worth less to families in lower income brackets , many of whom do not even itemize their deductions .",0.3238674380762754,0.6761325619237246,liberal
49,Liberal,"From the `` culture of greed , '' as Kevin Phillips put it , and the obscene rich\/poor gap to unilateralism and a deadly and costly war , family and community disintegration , immoral business and political practices , and economic collapse , sources of self-respect and respect in the world are hard to find .",0.7847210391037122,0.2152789608962878,conservative
50,Liberal,"Beset by criticism from both parties ( if enjoying some disturbingly positive remarks from Rudy Giuliani and the Wall Street Journal ) , Obama has held his ground , arguing that he represents `` change .",0.8173098819561492,0.18269011804385085,conservative
51,Liberal,"As Burgin writes , `` economists who supported free markets were not so eager as in former years ... to validate certain modes of government intervention and to emphasize the need for philosophical justifications for free markets that extended beyond the material abundance they ostensibly produced .",0.9184394438542957,0.0815605561457043,conservative
52,Liberal,"Also , carriers must allow law enforcement to take the weapon during communication between officers and the concealed carry holders , and permits would still be required to carry weapons in establishments that serve alcohol .",0.6318685356460105,0.36813146435398947,conservative
53,Liberal,"For a half-century , polluting companies had successfully staved off government regulation , lawsuits , and critical scientific analyses ; the Manufacturing Chemists Association even claimed at the time that air pollution was `` not a serious or critical menace to public health . )",0.029214757636050637,0.9707852423639494,liberal
54,Liberal,"For a start , it seemed to indicate that even George W. Bush , who once had a realistic grasp of what another Middle East peace process could not do , has changed his mind -- and worse , decided that peace between Israel and the Palestinians holds a key to the mitigation of the extreme dangers that now bedevil the entire region .",0.5558850120468897,0.44411498795311033,conservative
55,Liberal,"The men and institutions at the top of the monetary pyramid , the movers and shakers who control financial institutions deemed too large or too well-connected to be allowed to fail ( because they are critical to the operations of the Federal Reserve and other central banks ) , are as well-to-do and powerful as ever .",0.1302808993590603,0.8697191006409397,liberal
56,Liberal,"Apart from the legal rights , the fact that lesbian women and gay men invent commitment ceremonies suggests that some want the intangible benefits of a public wedding : the joyous celebration , the approving social notice , the community 's support for their loving sharing of past , present , and future-and sometimes the sanctification of a religious ceremony .",0.17073016860026924,0.8292698313997308,liberal
57,Liberal,"But when politicians bring their religious convictions to bear on whether they favor limiting research into stem cells or support public assistance to faith-based charities , we ought to respect them for elevating the seriousness of our public conversation even if we disagree with the positions they take .",0.7767710763051973,0.22322892369480274,conservative
58,Liberal,"Copenhagen will be critical to the success or failure of establishing a practical , binding global plan of action before human-caused climate change reaches the point of no return , creating a cascade of catastrophes .",0.2710541810089775,0.7289458189910225,liberal
59,Liberal,"Or worse , they hold the view -- inherited from poststructuralists or the cultural Marxists of the Frankfurt School -- that pop culture is actively deceptive , giving people a false sense of satisfaction while `` producing forms of debased entertainment to numb the American people into submission to their capitalist masters .",0.06108302625026052,0.9389169737497395,liberal
60,Liberal,"HEAD START WAS NEVER INTENDED TO BE PRIMARILY an academic program , but one that prepares low-income children for school by developing their health and their social , emotional , and physical skills , as well as math and reading readiness .",0.6907442351056501,0.30925576489434997,conservative
61,Liberal,"It is easy to imagine con-sumer-friendly disclosure of the central features of a variety of credit card and mortgage agreements , allowing people to make informed comparisons and to choose the plan that is best for them .",0.020771788983959594,0.9792282110160404,liberal
62,Liberal,"She seems pleased that there are a large number of fatherless families today because , contradicting all the social science evidence , she thinks males raised without fathers will treat women better .",0.5107995054103587,0.4892004945896413,conservative
63,Liberal,"Walker has played on the public 's suppressed class consciousness , blaming public-sector employees for the economic hell created by the ruling class : `` We can no longer live in a society where the public employees are the haves and taxpayers who foot the bills are the have-nots '' ( NYT , `` Strained States Turning to Laws to Curb Labor Unions , '' 1\/3\/11 ) .",0.20486156336701788,0.7951384366329821,liberal
64,Liberal,"The very subordination of workers , combined with the market mechanism that ratifies and reinforces it , means that capitalist societies will display ineradicable inequalities in variables of great importance : wealth , income , schooling , health care , housing , child care , and so forth .",0.5148660582746392,0.48513394172536084,conservative
65,Liberal,"Strategic public investments in research , education , and new-economy infrastructure like broadband and smart highways , as well as energy independence , are essential to sustaining a culture of innovation and strong institutional supports for technological change .",0.007147182904201466,0.9928528170957985,liberal
66,Liberal,"But though weapons of mass destruction are getting easier to produce , they are still not easy to produce in some mountain hideout on the Pakistan border .",0.2876700014394944,0.7123299985605056,liberal
67,Liberal,"So it is pretty clear to me how this jeopardizes Social Security , how it jeopardizes Medicare , how it will force more cuts and more pressure on those programs that have lifted so many people into the middle class .",0.05704579032856538,0.9429542096714346,liberal
68,Liberal,"Congress and the media should start to examine and discuss the real reasons for this stubborn rejection of diplomacy , which is rooted in the administration 's aggressive political-military aims toward Iran and the broader Middle East .",0.2283524220818265,0.7716475779181735,liberal
69,Liberal,A budget crisis created by tax cuts makes it seemingly unthinkable to spend the kind of money necessary to make serious headway on renewable energy .,0.6621801365875991,0.3378198634124009,conservative
70,Liberal,"And yet , to avoid raising taxes on the richest people ever born , the political elite are perfectly happy to throw these everyday heroes and heroines out of work , in massive numbers .",0.8671012281529877,0.1328987718470123,conservative
71,Liberal,"`` I am going to win by offering a real progressive alternative and calling out in no uncertain terms why Goode and Bush make America less safe , make our jobs less secure , and simply do n't get the world we live in , '' Perriello wrote .",0.2557620722467303,0.7442379277532697,liberal
72,Liberal,"But the major U.S. manufacturers are afraid to file complaints against them ( for violating trade laws , because they do n't want to antagonize China and lose access to its markets ) .",0.43445154508278294,0.5655484549172171,liberal
73,Liberal,"For many low-wage workers , the toughest obstacle to long-term success is unreliable or inadequate child care .",0.04459714302794171,0.9554028569720583,liberal
74,Liberal,"According to the NYCLU , `` The New York City Police Department , spurred by the promise of $ 9 million in Federal Homeland Security grants and up to $ 81.5 million in federal counter-terrorism funding , announced this year that it plans to create ' a citywide system of closed-circuit televisions ' operated from a single control center .",0.7813091431275672,0.21869085687243284,conservative
75,Liberal,"Even with polls confirming that popular support for overturning the Supreme Court 's ruling was weak , Queers Without Borders , Gay & Lesbian Advocates and Defenders , and Planned Parenthood of Connecticut all supported a `` no '' vote for the constitutional convention and argued against direct initiative .",0.6608928226643112,0.33910717733568885,conservative
76,Liberal,"America created that virtuous cycle in which an ever-growing middle class had the ability to consume more goods and services , which created more and better jobs , thereby stoking demand .",0.665523959710676,0.334476040289324,conservative
77,Liberal,"Sometimes , he was a dirt-poor witness to injustice , skeptical with good reason to be skeptical .",0.45227967783315315,0.5477203221668469,liberal
78,Liberal,"If either of these freedoms is violated , the consequences are very grave not only for the individual voter and contributor , but for the society whose free political processes depend on a wide distribution of political power .",0.59547111737056,0.4045288826294399,conservative
79,Liberal,"In response to the setbacks of 2007 , immigrants mobilized again , resulting in 2 million new Hispanic voters in 2008 and a clear repudiation of those who used prejudice for political gain , with 20 of 22 congressional candidates in swing districts opposing immigrants going down to defeat against pro-immigrant candidates .",0.10270945931408482,0.8972905406859152,liberal
80,Liberal,"THE OLD LIBEBALISM GOT AMERICA OUT OF DEPRESSION , won the war against fascism , built the middle class , created global alliances , and made education and health care far closer to universal than they had ever been .",0.17835810266534846,0.8216418973346515,liberal
81,Liberal,Liberals can appeal to Americans ' fear about falling behind in terms of education and nurture a culture that respects learning-that lashes back at attacks made on teachers or that characterizes thoughtfulness and reflection as indecisiveness ( a theme of the 2004 presidential campaign ) .,0.037399678690529514,0.9626003213094705,liberal
82,Liberal,"Most Republicans , on the other hand , are happy to raise the national debt in order to cut taxes , either do n't believe in global climate change or do n't want to do anything serious to stop it , oppose any plan that could provide health care for all Americans , and think the American Dream is thriving .",0.03864616103341478,0.9613538389665852,liberal
83,Liberal,We have assigned pluses to the `` nays '' because Social Security numbers were not intended to be used and should not be used as the basis for a national ID database .,0.4790314132144149,0.5209685867855851,liberal
84,Liberal,"Unions that had won bargaining and political power on the national level were confronted by employers not compelled to observe their nation 's laws on wages , hours , and worker safety when they hired abroad - weakening labor influence at home .",0.08779995281162589,0.9122000471883741,liberal
85,Liberal,"Philosophers do not end in total skepticism , but only because they unknowingly smuggle in their favorite beliefs from the prejudices of custom , passing them off as the work of a pure , neutral reason .",0.1850082111508755,0.8149917888491245,liberal
86,Liberal,"I hope it is evident that I am constructing a sort of inverted pyramid of economic policy : give individuals and families the capacity to build wealth , and then create communities that can be breeding grounds for opportunity and wealth creation .",0.02266314875013642,0.9773368512498636,liberal
87,Liberal,"Abstract : For years , feminists have been warning that , underneath all the attacks on women 's reproductive rights - the multiplying restrictions on abortion , the attempts to defund Planned Parenthood 's health services , the `` conscience clauses '' that let pharmacists choose which pills they 'll dispense - lies a determined opposition to contraception and to women 's independence generally .",0.5161276045436016,0.4838723954563984,conservative
88,Liberal,"In Boulder , Colorado , utility Xcel Energy is building a pilot smart grid , in which electricity prices freely fluctuate every few minutes and homeowners can use Internet apps to adjust energy use accordingly-shutting off appliances during periods of peak demand , or programming their plug-in hybrids to charge when electricity is cheap .",0.8532707019591489,0.14672929804085114,conservative
89,Liberal,"Three years ago , Ian Buruma published Murder in Amsterdam : The Death of Theo Van Gogh and the Limits of Tolerance , an analysis of the shocking public slaying by an Islamist extremist of a Dutch filmmaker who , working with Ayaan Hirsi Ali , self-declared atheist and fugitive from Islam , had provocatively attacked Muslim attitudes toward women .",0.5847093094704612,0.4152906905295388,conservative
90,Liberal,"The banks profit from the steep yield curve by borrowing money from the government at almost zero interest , or taking deposits at pathetically low rates , and recycling them by buying government debt in the form of treasury bonds at three and a half or four percent , with minimal risk .",0.3861619503765664,0.6138380496234336,liberal
91,Liberal,"Another danger looms larger : that effective , active government -- government that innovates , that protects people who need protecting , that acts aggressively when action is needed -- is dying .",0.712876276932363,0.287123723067637,conservative
92,Liberal,"When eyewitnesses are confronted by a stressful situation - as a victim of rape , for example , or as a witness to a crime that involves a gun - the odds of a correct identification are no better than flipping a coin .",0.598209811630608,0.40179018836939195,conservative
93,Liberal,None of them challenged Russert 's premise that Social security faces so dire a prognosis that only a big tax increase or cut in benefits can solve the problem .,0.2613172449803438,0.7386827550196562,liberal
94,Liberal,"It is both a political and an economic fact that if we want to win the fight on climate change , we have to do it in a way that also builds a stronger economy and more opportunity for workers .",0.37350907234260455,0.6264909276573954,liberal
95,Liberal,"Even as heavyweights like ExxonMobil busily denied that climate change existed -- and lobbied hard to kill climate policies -- BP vowed to cut its own C ( O.sub .2 ) emissions and invest heavily in solar , wind , and other alternative technologies ; it even supported that oil-industry bogeyman , the Kyoto climate treaty .",0.7048469641979493,0.29515303580205066,conservative
96,Liberal,"It is not healthy , but for the greedy bastards it is profitable .",0.5562783097239827,0.4437216902760172,conservative
97,Liberal,"The easy credit , Alexander argues , `` funds criminal conduct , bird-dogging , and provides incentives for the overpricing of vehicles for massive profit to dealers .",0.34841475728302196,0.651585242716978,liberal
98,Liberal,"President Obama is a gifted rhetorician who will argue as he must given widespread anger and economic insecurity that he is the people 's champion against the entrenched status quo of banks , large corporations , and their phalanx of lobbyists .",0.18403749564042238,0.8159625043595776,liberal
99,Liberal,"Feminists have cooperated in creating the problem by establishing no-fault divorce , and , in their celebration of female autonomy , can hardly agree to make divorce difficult once more .",0.6385459587336371,0.361454041266363,conservative
100,Liberal,"They would reach the young women who are balancing child rearing , low-wage jobs , and community college classes-a group for whom the anger , frustration , and hopelessness of trying to be a good parent in this go-it-alone society certainly might rise as they scramble to finish their history assignments in the dead of night .",0.36449063532887394,0.6355093646711261,liberal
101,Liberal,A wonkier version of the reform-equals-rationing argument is based less on panic mongering about Obama 's secret euthanasia schemes and more on the implications of something called `` comparative effectiveness research .,0.6403389117847238,0.35966108821527615,conservative
102,Liberal,"Because it would not be worthwhile to bring a case for $ 30.22 , the arbitration clause would , as a practical matter , deny the Concepcions any relief and , more important , eliminate a class action that might punish AT&T for its pattern of fraudulent behavior .",0.4349088965185839,0.5650911034814161,liberal
103,Liberal,"By this standard , it 's fair to conclude that President Bush over the last three years has failed to cope effectively with America 's core economic problem : 2 million lost jobs and the severing of the usual link between gross domestic product growth and job growth .",0.6344052325743009,0.3655947674256991,conservative
104,Liberal,( ... ) laws designed to bring American corporations more directly under the control of financiers encouraged corporate managers to focus more on making money and less on making quality goods .,0.2707375871219252,0.7292624128780748,liberal
105,Liberal,"The BLM contends gatherings are necessary to save horses that are dying because their habitats lack food and water , a problem caused by overpopulation and possibly aggravated by climate change .",0.3539246925822701,0.6460753074177299,liberal
106,Liberal,"She argued for the benefits of foot traffic made easier by small blocks , and noted that `` a well-used street is apt to be a safe street .",0.5337547209758509,0.4662452790241492,conservative
107,Liberal,"Studies have shown that if the United States were to make a meaningful investment in clean energy and efficiency , 40 million new jobs could be created by 2030 , making one in five jobs in the country some shade of green .",0.5532423979680956,0.4467576020319044,conservative
108,Liberal,"Unchecked global warming will likely produce a lot of human misery around the world , but not all of that misery will create military threats .",0.6876187915638098,0.3123812084361902,conservative
109,Liberal,"Bad behavior and poor skills have little negative economic impact on those born into wealth ; they stay rich regardless , just as most born into the lower and working classes remain there regardless of how hard , honestly , and skillfully they toil .",0.047935468166042994,0.952064531833957,liberal
110,Liberal,"Of all that Americans discard , plastic seems to hold a special place in the heart of the trash conscious , perhaps because it 's mysterious in origin , toxic to produce , hard to repair , and more often down-cycled -- into goods like carpets or fleece jackets that are eventually destined for the dump -- than transformed into products that can be recycled again .",0.22076693935780478,0.7792330606421952,liberal
111,Liberal,"The problems with the national party that make Warner 's sure victory over Gilmore so dramatic -- the unpopularity of the war , dissatisfaction with the economy , and gas prices -- affect every contested Senate race .",0.8133159792913134,0.18668402070868667,conservative
112,Liberal,"When Patrick 's opponents ( from both parties ) challenged him to back a tax cut , using the slogan `` It 's their money , '' Patrick responded , `` Yes , but it 's also their broken neighborhoods and their broken neighbors .",0.9529357064678554,0.04706429353214453,conservative
113,Liberal,"This will help us create incentives to develop new energy that will make us less dependent on oil that endangers our security , our economy , and our planet .",0.48154383439028114,0.5184561656097189,liberal
114,Liberal,"Even the more interventionist neoconservatives have focused on state threats to U.S. primacy , not global economic and social forces -- sometimes to their peril , since , even after September 11 , some hawks in the administration were trying to shift the focus from a nonstate threat , Al Qaeda , to a state threat , Iraq .",0.857551489282108,0.14244851071789197,conservative
115,Liberal,Abstract : Johnston shows why lowincome people using the earned income tax credit are far more likely to be audited than rich people using baroque tax shelters .,0.6119289712093481,0.3880710287906519,conservative
116,Liberal,"Carney points out how the media treat nefarious partnerships between large corporations and government regulators as a surprise or as `` proof that the case for reform is overwhelming , '' when in fact cooperation is routine and often involves easily discernible financial interests .",0.7163006120407975,0.2836993879592024,conservative
117,Liberal,"The problem is that private insurers have every opportunity to game the system : By skimming off the youngest , healthiest patients and leaving the rest for the government to cover , they drive down their own costs and make the public option look outrageously expensive by comparison .",0.480056697797964,0.519943302202036,liberal
118,Liberal,"Many of these younger-culture descendants still argue that the creation of humans marked the creation of all things , and even today they fight to insert such teachings into public schools .",0.5606856831198251,0.43931431688017486,conservative
119,Liberal,"Professional women like Jane often lose benefits and opportunities when they reduce hours , but workers at Wal-Mart and many other places see their hours cut or capped without their consent , and any health and pension benefits disappear altogether .",0.460365829189624,0.539634170810376,liberal
120,Liberal,"Dressed in purple and fine linen and `` feasting sumptuously every day , '' the rich man has found a way to ignore and step over a poor beggar who lies just outside his gate and might as well be invisible .",0.4197135024450974,0.5802864975549026,liberal
121,Liberal,"But assuming the creationists are wrong and humans are products of evolution , it would be surprising if our species entirely escaped the powerful forces that shape organisms ' behavior toward their kin .",0.08541312626035535,0.9145868737396446,liberal
122,Liberal,"Easy credit meant easy money , and easy money allowed asset prices to be bid up far beyond rational valuations .",0.4376905267533985,0.5623094732466015,liberal
123,Liberal,"The result has been a system that , according to the National Community Reinvestment Coalition ( NCRC ) , has since 1977 leveraged over $ 6 trillion in reinvestment dollars through CRA agreements with banks providing credit for `` affordable housing , small businesses , economic development , and community service facilities in minority and lowand moderate-income neighborhoods '' in both cities and rural areas .",0.0901136165175126,0.9098863834824874,liberal
124,Liberal,"Without the protection of the natural forest that land quickly loses its natural fertility .24 Beside the loss of nutrients , additional environmental changes occur in the soil ( reduction of organic matter , moisture , and other properties ) , in the local climate , and with respect to biodiversity , leading to manifold unforeseen forms of ecological degradation that affect the local productivity .",0.2306043752344935,0.7693956247655065,liberal
125,Liberal,"In part , because feminism had cleared a space for risk of the valuable sort , by beginning to control the bad and non-necessary risks that women used to run every day in a male-dominated world .",0.20366552565536766,0.7963344743446323,liberal
126,Liberal,Some 40 National Labor Relations Board decisions under Bush appointees have made it easier for employees to harass or intimidate pro-union workers and harder to win union certification .,0.35884760013479033,0.6411523998652097,liberal
127,Liberal,"The answer must lie in the growth in power of the 1 percent , their domination of the flow of information ( and indignation ) that can allow and facilitate a use of the threat of a growing debt as a counter-revolutionary weapon .",0.5782992100513308,0.4217007899486692,conservative
128,Liberal,"A massive investment in opinion formation and management by big business groups and wealthy right-wing individuals , including the creation of an interlocking web of well-funded think tanks , media companies , pressure groups , and pseudoscholarly centers designed to cover middle-class resentments with the patina of intellectual respectability .",0.6917366646028196,0.30826333539718037,conservative
129,Liberal,"Democrats should say it loudly : If we take some of that money and invest it at home in alternative energy , roads , and schools , we 'll create more jobs and more growth and make our economy stronger .",0.7212589417976579,0.2787410582023421,conservative
130,Liberal,"Although the Tea Party has an identifiable antiwar wing -- one poll found that the elder Paul was the group 's second-most admired politician , after Sarah Palin -- by and large the Tea Partiers ' instinctive patriotism makes them a tough audience for criticism of U.S. intervention .",0.04035077937003817,0.9596492206299618,liberal
131,Liberal,"Much progress was made in building the political infrastructure within the DNC for more effectively working with Hispanic elected officials in 2004 , but Reyneri concluded that `` to be truly effective , any Hispanic outreach effort would have to actively engage the state parties .",0.06276828004747415,0.9372317199525259,liberal
132,Liberal,"The fledgling conservative movement was able to nominate Goldwater only because the Republican establishment was caught by surprise , and the movement still had no way to win national elections : Goldwater went down to humiliating defeat . ''",0.5137256076664027,0.48627439233359726,conservative
133,Liberal,"The FairTax , they say , will result in unprecedented economic growth , a tremendous increase in capital investment , substantially lower interest rates , the creation of millions of new jobs , the saving of Social Security and Medicare , the doubling of the economy within 15 years , and the greatest transfer of power away from the government ever seen .",0.6113211407893111,0.3886788592106889,conservative
134,Liberal,"There 's no good reason why Democrats should limit their vision of what America can accomplish to the amount of revenues generated by repealing the Bush tax cut , in whole or in part .",0.25254229008424467,0.7474577099157553,liberal
